scenario,phi,num_obs,tau_run
Nc=Np,0.39996337890625,6553,1.2854604552677154
Nc=Np,0.39996337890625,6553,1.3988354190254348
Nc=Np,0.39996337890625,6553,1.1354137660718664
Nc=Np,0.39996337890625,6553,1.1658964870362742
Nc=Np,0.39996337890625,6553,1.240547592997221
Nc=Np,0.39996337890625,6553,1.2241109511457868
Nc=Np,0.39996337890625,6553,1.2505909443791303
Nc=Np,0.39996337890625,6553,1.2211542396486803
Nc=Np,0.39996337890625,6553,1.2352131150193324
Nc=Np,0.39996337890625,6553,1.2368069152351426
Nc=Np,0.39996337890625,6553,1.2033814573417658
Nc=Np,0.39996337890625,6553,1.1971732096800376
Nc=Np,0.39996337890625,6553,1.2987669432280735
Nc=Np,0.39996337890625,6553,1.3044364928599237
Nc=Np,0.39996337890625,6553,1.2592935029961114
Nc=Np,0.39996337890625,6553,1.2601365656773182
Nc=Np,0.39996337890625,6553,1.1431709386374764
Nc=Np,0.39996337890625,6553,1.2845155981254297
Nc=Np,0.39996337890625,6553,1.162200792531051
Nc=Np,0.39996337890625,6553,1.256664568960692
Nc=Np,0.39996337890625,6553,1.2253275852756782
Nc=Np,0.39996337890625,6553,1.1880012119782537
Nc=Np,0.39996337890625,6553,1.2694891791892493
Nc=Np,0.39996337890625,6553,1.2517557546197318
Nc=Np,0.39996337890625,6553,1.3030265179273173
Nc=Np,0.39996337890625,6553,1.2865577823235166
Nc=Np,0.39996337890625,6553,1.2191630841404848
Nc=Np,0.39996337890625,6553,1.1495663208345115
Nc=Np,0.39996337890625,6553,1.262398745152909
Nc=Np,0.39996337890625,6553,1.335449255312169
Nc=Np,0.39996337890625,6553,1.2300039303998247
Nc=Np,0.39996337890625,6553,1.2223348635842162
Nc=Np,0.39996337890625,6553,1.2338847392828212
Nc=Np,0.39996337890625,6553,1.265675271220861
Nc=Np,0.39996337890625,6553,1.222778190830998
Nc=Np,0.39996337890625,6553,1.335351094097299
Nc=Np,0.39996337890625,6553,1.267800954497438
Nc=Np,0.39996337890625,6553,1.193771324939301
Nc=Np,0.39996337890625,6553,1.16905858976379
Nc=Np,0.39996337890625,6553,1.180525419574988
Nc=Np,0.39996337890625,6553,1.108365076156094
Nc=Np,0.39996337890625,6553,1.1779924660159384
Nc=Np,0.39996337890625,6553,1.2096574024518043
Nc=Np,0.39996337890625,6553,1.3794666964984552
Nc=Np,0.39996337890625,6553,1.175902792854589
Nc=Np,0.39996337890625,6553,1.2304716867064465
Nc=Np,0.39996337890625,6553,1.2823856651119487
Nc=Np,0.39996337890625,6553,1.2813579140549236
Nc=Np,0.39996337890625,6553,1.1811166388287273
Nc=Np,0.39996337890625,6553,1.169968909939244
Nc=Np,0.39996337890625,6553,1.217926064987318
Nc=Np,0.39996337890625,6553,1.2634069313044756
Nc=Np,0.39996337890625,6553,1.2031312185303014
Nc=Np,0.39996337890625,6553,1.1432608695739186
Nc=Np,0.39996337890625,6553,1.2496893249407244
Nc=Np,0.39996337890625,6553,1.245811612073198
Nc=Np,0.39996337890625,6553,1.1902039435916127
Nc=Np,0.39996337890625,6553,1.3110879346091169
Nc=Np,0.39996337890625,6553,1.2771394031065109
Nc=Np,0.39996337890625,6553,1.382681602116436
Nc=Np,0.39996337890625,6553,1.2405018999103916
Nc=Np,0.39996337890625,6553,1.1822977680333566
Nc=Np,0.39996337890625,6553,1.226077907312572
Nc=Np,0.39996337890625,6553,1.218799068634391
Nc=Np,0.39996337890625,6553,1.2149415556371357
Nc=Np,0.39996337890625,6553,1.1320713924435066
Nc=Np,0.39996337890625,6553,1.198445370124617
Nc=Np,0.39996337890625,6553,1.189830413498406
Nc=Np,0.39996337890625,6553,1.257154049389944
Nc=Np,0.39996337890625,6553,1.3012668039982764
Nc=Np,0.39996337890625,6553,1.195295173125055
Nc=Np,0.39996337890625,6553,1.2947451326092847
Nc=Np,0.39996337890625,6553,1.3212300881841352
Nc=Np,0.39996337890625,6553,1.154623362743889
Nc=Np,0.39996337890625,6553,1.2460688384528107
Nc=Np,0.39996337890625,6553,1.2368399093050544
Nc=Np,0.39996337890625,6553,1.221495008860256
Nc=Np,0.39996337890625,6553,1.2187863992698764
Nc=Np,0.39996337890625,6553,1.1479238104306095
Nc=Np,0.39996337890625,6553,1.2004114228928604
Nc=Np,0.39996337890625,6553,1.19678726703914
Nc=Np,0.39996337890625,6553,1.1706841600467208
Nc=Np,0.39996337890625,6553,1.1815906304176036
Nc=Np,0.39996337890625,6553,1.2540531748997557
Nc=Np,0.39996337890625,6553,1.2152829971402834
Nc=Np,0.39996337890625,6553,1.1616188219061043
Nc=Np,0.5,8192,1.337677594922573
Nc=Np,0.5,8192,1.405826654871243
Nc=Np,0.5,8192,1.3624023230792477
Nc=Np,0.5,8192,1.3739875599310525
Nc=Np,0.5,8192,1.4933338338596671
Nc=Np,0.5,8192,1.406735835948412
Nc=Np,0.5,8192,1.5081038148941657
Nc=Np,0.5,8192,1.4416363341886025
Nc=Np,0.5,8192,1.5950305630555996
Nc=Np,0.5,8192,1.5232446693244914
Nc=Np,0.5,8192,1.358229332234373
Nc=Np,0.5,8192,1.3447553703786137
Nc=Np,0.5,8192,1.3887692413933412
Nc=Np,0.5,8192,1.539574595971987
Nc=Np,0.5,8192,1.2469551234723617
Nc=Np,0.5,8192,1.4482336344999878
Nc=Np,0.5,8192,1.448815243967657
Nc=Np,0.5,8192,1.3458995332768884
Nc=Np,0.5,8192,1.518313520148853
Nc=Np,0.5,8192,1.4580761331655077
Nc=Np,0.5,8192,1.4601794346110388
Nc=Np,0.5,8192,1.416726709084777
Nc=Np,0.5,8192,1.4209739738635587
Nc=Np,0.5,8192,1.3036140899271973
Nc=Np,0.5,8192,1.2774992934865197
Nc=Np,0.5,8192,1.446960168644447
Nc=Np,0.5,8192,1.4709224719700087
Nc=Np,0.5,8192,1.4253223864698152
Nc=Np,0.5,8192,1.5477466301117155
Nc=Np,0.5,8192,1.5382496046338492
Nc=Np,0.5,8192,1.4407548865465163
